class,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
0,0.013,0.551,240760,0.801,6.03e-06,6,0.265,-5.069,1,0.0303,128.027,4,0.625
0,0.0527,0.442,173187,0.784,0.0,2,0.0597,-4.001,1,0.0344,170.139,4,0.552
0,0.144,0.631,227573,0.658,0.0,5,0.22,-5.313,1,0.0281,80.996,4,0.7
0,0.143,0.492,212445,0.681,0.0,6,0.199,-7.038,1,0.075,178.01,4,0.511
0,0.193,0.619,193653,0.853,0.0,4,0.161,-4.889,1,0.0365,142.044,4,0.864
0,0.173,0.772,209400,0.81,0.0,0,0.205,-6.01,1,0.0381,86.987,4,0.752
0,0.0617,0.594,205200,0.824,0.0,9,0.0861,-4.252,1,0.0458,116.005,4,0.671
0,0.463,0.731,165387,0.469,1.04e-06,5,0.103,-7.226,1,0.0326,98.963,4,0.631
0,0.049,0.556,211160,0.892,0.00053,7,0.0943,-2.841,1,0.0525,101.069,4,0.264
0,0.122,0.549,234306,0.751,0.0,9,0.208,-5.423,1,0.0299,89.953,4,0.493
0,0.000907,0.612,227373,0.841,0.0,9,0.37,-3.795,0,0.0353,104.986,4,0.499
0,0.0896,0.716,185707,0.718,0.0,0,0.473,-5.355,1,0.0293,100.934,4,0.537
0,0.0159,0.591,185474,0.577,0.0,2,0.162,-6.107,1,0.0331,156.107,4,0.502
0,0.129,0.596,177292,0.935,0.0,6,0.108,-2.794,0,0.0855,130.029,4,0.678
0,0.00898,0.612,188253,0.799,0.0,10,0.172,-4.603,1,0.0275,125.976,4,0.687
0,0.00733,0.584,171067,0.716,0.0,0,0.0879,-4.737,1,0.0342,90.005,4,0.525
0,0.0351,0.588,183871,0.868,0.0,10,0.118,-4.904,1,0.0384,92.021,4,0.559
0,0.259,0.638,192427,0.571,0.0,5,0.107,-6.722,1,0.0326,93.907,4,0.629
0,0.178,0.803,181507,0.701,0.000106,11,0.2,-7.45,0,0.0367,115.006,4,0.799
0,0.24,0.555,204520,0.844,0.0,4,0.339,-4.478,1,0.0367,162.012,4,0.873
0,0.0721,0.764,229573,0.587,6.45e-06,5,0.094,-7.002,0,0.0298,89.98,4,0.494
0,0.334,0.486,192532,0.565,0.00041,3,0.105,-5.655,1,0.0326,167.938,4,0.21
0,0.0125,0.633,171600,0.882,0.0,11,0.152,-5.12,1,0.0646,156.028,4,0.722
0,0.189,0.442,227893,0.406,1.87e-05,4,0.28,-8.14,1,0.0251,81.488,4,0.308
0,0.0652,0.474,164346,0.819,0.0,5,0.315,-4.446,1,0.0613,200.029,4,0.793
0,0.108,0.592,204747,0.715,0.0,8,0.0773,-5.164,1,0.0375,161.974,4,0.671
0,0.0141,0.536,162400,0.761,0.0,7,0.133,-5.532,1,0.0287,82.007,4,0.495
0,0.0205,0.615,211225,0.675,0.0,2,0.111,-4.717,1,0.0263,135.966,4,0.512
0,0.0141,0.583,181413,0.883,2.09e-05,3,0.103,-4.421,0,0.0697,160.007,4,0.713
0,0.414,0.483,223053,0.901,1.59e-06,7,0.141,-1.781,1,0.042,78.023,4,0.597
0,0.534,0.685,198944,0.449,0.0,9,0.119,-7.797,1,0.0362,117.907,4,0.253
0,0.049,0.556,211160,0.892,0.00053,7,0.0943,-2.841,1,0.0525,101.069,4,0.264
0,0.216,0.618,200280,0.911,0.0,9,0.132,-3.323,1,0.05,102.956,4,0.501
0,0.0209,0.447,227920,0.883,2.57e-06,4,0.111,-3.608,1,0.0571,144.04,4,0.601
0,0.031,0.541,176151,0.774,1.91e-06,10,0.105,-6.105,1,0.04,85.966,4,0.671
0,0.401,0.695,214213,0.724,0.0,3,0.365,-4.521,1,0.0273,97.004,4,0.606
0,0.269,0.555,198467,0.911,0.0,7,0.105,-3.174,1,0.0487,106.937,4,0.768
0,0.203,0.481,189387,0.761,0.0,7,0.145,-3.782,1,0.0373,138.094,4,0.505
0,0.0274,0.604,187394,0.865,0.00766,1,0.0924,-5.773,0,0.0417,117.009,4,0.354
0,0.107,0.548,218013,0.742,0.0,1,0.0928,-4.768,1,0.0291,143.947,4,0.3
0,0.178,0.767,160466,0.569,0.0,7,0.227,-7.069,1,0.0812,144.032,4,0.683
0,0.0109,0.682,174027,0.927,2.26e-06,1,0.191,-4.328,0,0.0434,101.984,4,0.82
0,0.0208,0.642,182853,0.701,0.0,6,0.103,-6.383,1,0.0347,86.992,4,0.834
0,0.00401,0.547,209863,0.847,5.25e-06,11,0.102,-3.558,0,0.0536,174.035,4,0.396
0,0.219,0.426,197609,0.753,0.0,6,0.261,-3.628,1,0.0856,122.502,5,0.706
0,0.163,0.57,236373,0.661,0.00388,8,0.102,-6.595,1,0.0312,106.063,4,0.247
0,0.275,0.498,202353,0.309,0.0,7,0.0907,-9.794,1,0.0375,76.625,4,0.199
0,0.0466,0.709,185281,0.571,0.0,9,0.106,-7.617,1,0.0405,93.957,4,0.51
0,0.168,0.455,205208,0.807,0.0,8,0.104,-5.053,1,0.033,143.926,4,0.685
0,0.253,0.568,172933,0.699,0.0,1,0.281,-4.866,0,0.0323,109.945,4,0.553
0,0.0738,0.716,174213,0.622,0.0,3,0.111,-6.416,1,0.0362,95.122,4,0.367
0,0.00585,0.544,221800,0.781,0.0,6,0.191,-6.16,0,0.0311,144.075,4,0.527
0,0.123,0.609,176552,0.659,0.0,6,0.134,-5.665,1,0.0343,119.904,3,0.573
0,0.0383,0.545,212133,0.869,0.0,1,0.0843,-1.832,0,0.125,141.045,4,0.204
0,0.209,0.669,164337,0.712,0.0,9,0.106,-5.701,0,0.0307,102.032,4,0.636
0,0.0808,0.441,185453,0.83,0.0,8,0.302,-5.108,1,0.0467,167.985,4,0.349
0,0.121,0.508,169420,0.759,0.0,8,0.0869,-4.716,1,0.0299,183.985,4,0.694
0,0.189,0.692,160107,0.692,0.0,2,0.0884,-6.065,1,0.0818,153.255,4,0.75
0,0.0349,0.253,164720,0.816,0.0,11,0.417,-4.158,1,0.067,76.219,4,0.666
0,0.081,0.776,202560,0.723,2.38e-05,1,0.0523,-4.616,1,0.0727,143.949,4,0.705
0,0.0525,0.576,171563,0.776,0.0,11,0.126,-4.975,1,0.0641,89.987,4,0.577
0,0.00157,0.503,197120,0.674,6.91e-06,5,0.446,-5.31,1,0.0346,159.941,4,0.612
0,0.318,0.597,202620,0.751,0.0,8,0.159,-4.357,1,0.0508,130.004,4,0.361
0,0.0403,0.465,172489,0.911,0.0,8,0.251,-2.832,1,0.0753,180.142,4,0.655
0,0.217,0.616,242000,0.466,0.0,0,0.0522,-8.283,0,0.0248,105.997,4,0.0996
0,0.358,0.805,180267,0.684,2.24e-06,0,0.15,-7.694,1,0.0454,110.912,4,0.792
0,0.869,0.503,213587,0.179,2.21e-05,10,0.11,-13.064,1,0.0323,77.756,1,0.321
0,0.0432,0.615,215280,0.787,1.9e-05,0,0.11,-5.575,1,0.0332,105.954,4,0.499
0,0.11,0.5,217053,0.536,5.91e-06,7,0.0803,-5.482,0,0.0411,88.21,4,0.152
0,0.00566,0.479,178027,0.86,0.0,0,0.168,-4.318,1,0.0347,80.018,4,0.743
0,0.00951,0.635,159573,0.647,0.0,1,0.0601,-8.016,1,0.0457,88.026,4,0.587
0,0.945,0.372,228693,0.332,0.00274,11,0.961,-11.61,1,0.0342,134.715,4,0.0919
0,0.0527,0.553,202747,0.723,0.0,6,0.0851,-4.476,1,0.0321,137.96,4,0.579
0,0.145,0.486,341293,0.665,0.00665,0,0.0969,-7.488,0,0.0664,84.411,4,0.556
0,0.21,0.716,198568,0.716,0.0,11,0.285,-6.13,0,0.195,144.091,4,0.507
0,0.0771,0.619,198316,0.771,0.0,5,0.0597,-4.811,1,0.06,155.981,4,0.87
0,0.0285,0.599,180302,0.931,0.0,11,0.102,-3.662,1,0.0517,111.012,4,0.788
0,0.0177,0.556,217707,0.852,6e-06,0,0.15,-3.326,1,0.0315,160.071,4,0.699
0,0.0591,0.599,190127,0.653,0.0,6,0.225,-5.766,1,0.031,75.018,4,0.529
0,0.0274,0.585,176621,0.722,0.0,8,0.111,-6.044,1,0.0515,154.011,4,0.742
0,0.231,0.643,178120,0.691,0.0,8,0.104,-4.486,1,0.0316,123.986,3,0.26
0,0.00211,0.475,259653,0.76,0.0,9,0.101,-4.951,1,0.0334,111.946,4,0.53
0,0.0144,0.644,192840,0.713,0.0,9,0.0829,-7.148,0,0.0547,95.999,4,0.468
0,0.381,0.531,191428,0.817,0.0,10,0.113,-4.553,1,0.0756,75.015,4,0.55
0,0.492,0.674,179667,0.625,0.0,1,0.247,-8.097,0,0.0546,148.075,4,0.512
0,0.323,0.606,182493,0.652,0.0,9,0.201,-6.982,1,0.0281,97.155,4,0.476
0,0.112,0.565,178120,0.688,0.0,5,0.15,-5.318,1,0.0356,167.867,4,0.522
0,0.0371,0.532,193573,0.801,7.07e-06,2,0.0633,-3.759,1,0.0393,172.05,4,0.799
0,0.125,0.497,191827,0.805,0.0,11,0.167,-3.995,1,0.0332,166.048,4,0.696
0,0.606,0.686,230600,0.417,1.79e-06,7,0.0844,-7.787,1,0.0363,82.407,3,0.451
0,0.1,0.692,263387,0.809,9.77e-05,2,0.185,-5.935,1,0.0255,104.023,4,0.927
0,0.255,0.576,215720,0.726,0.0,11,0.108,-4.625,1,0.035,136.802,4,0.582
0,0.0914,0.532,189187,0.896,0.0,0,0.18,-1.954,0,0.0375,100.011,4,0.696
0,0.013,0.631,187813,0.716,0.0,10,0.0756,-5.713,1,0.0432,88.541,4,0.647
0,0.275,0.609,209280,0.813,0.0,0,0.205,-5.599,1,0.0368,89.964,4,0.54
0,0.129,0.69,181200,0.626,0.0,7,0.169,-5.831,1,0.0275,101.958,4,0.638
0,0.0919,0.637,205120,0.669,0.0,7,0.103,-4.608,1,0.0237,108.078,4,0.638
0,0.00167,0.481,210720,0.849,1.49e-06,4,0.121,-5.131,1,0.0385,205.57,4,0.723
0,0.0266,0.394,185413,0.8,0.0,4,0.184,-4.17,0,0.0413,162.053,4,0.525
0,0.0406,0.488,226173,0.915,0.0,7,0.351,-4.255,1,0.0389,75.019,4,0.646
0,0.0127,0.561,203053,0.756,8.34e-05,11,0.233,-5.056,1,0.0287,145.129,4,0.702
0,0.399,0.587,221173,0.559,6.69e-06,1,0.0992,-7.742,1,0.0321,92.036,4,0.19
0,0.693,0.349,257360,0.486,1.73e-06,11,0.122,-7.232,1,0.0289,101.053,3,0.158
0,0.017,0.646,233480,0.724,1.39e-06,9,0.153,-6.96,1,0.0265,115.984,4,0.54
0,0.0538,0.584,262280,0.672,0.0481,1,0.0885,-8.309,1,0.0294,144.0,4,0.556
0,0.101,0.556,190640,0.873,0.000131,1,0.176,-5.056,1,0.0348,104.986,4,0.48
0,0.0718,0.615,207733,0.65,0.0,3,0.101,-4.944,1,0.0347,152.086,4,0.548
0,0.0471,0.533,226080,0.722,8.99e-06,0,0.242,-6.817,1,0.0341,107.001,4,0.396
0,0.0119,0.638,224293,0.722,0.00808,9,0.189,-6.177,1,0.0332,103.017,4,0.469
0,0.381,0.66,227427,0.383,0.0,2,0.119,-9.377,1,0.0304,83.096,4,0.381
0,0.0661,0.554,230587,0.875,1.59e-05,2,0.118,-4.185,1,0.0487,121.976,4,0.543
0,0.305,0.687,206507,0.793,3.23e-06,5,0.1,-3.577,1,0.0333,100.991,4,0.673
0,0.12,0.568,221280,0.796,0.0,11,0.084,-5.308,1,0.0313,133.975,4,0.573
0,0.178,0.585,179347,0.655,0.0,5,0.0842,-8.151,1,0.12,159.96,4,0.574
0,0.168,0.612,225693,0.468,0.0,7,0.112,-6.597,1,0.0314,146.026,4,0.165
0,0.119,0.46,251333,0.834,9.12e-06,0,0.252,-4.749,1,0.0553,156.98,4,0.29
0,0.0539,0.562,236865,0.878,0.0,8,0.112,-4.806,1,0.0387,103.029,4,0.558
0,0.456,0.529,298400,0.663,0.0,9,0.142,-7.138,1,0.0306,148.102,4,0.592
0,0.385,0.525,194187,0.685,0.0,7,0.0731,-3.954,0,0.0351,78.003,4,0.54
0,0.0282,0.575,197280,0.845,0.0,10,0.0814,-3.838,1,0.035,127.997,4,0.376
0,0.129,0.749,190240,0.854,0.0,8,0.0262,-5.245,1,0.0503,103.952,4,0.842
0,0.083,0.503,184506,0.824,0.0,3,0.21,-4.039,1,0.0524,161.981,4,0.448
0,0.0575,0.493,232307,0.708,0.0,5,0.175,-5.196,1,0.0291,158.037,4,0.547
0,0.0216,0.47,276880,0.79,0.0,2,0.0863,-5.352,1,0.039,158.061,4,0.495
0,0.00407,0.523,215120,0.956,0.0,1,0.216,-3.053,1,0.0379,141.977,4,0.888
0,0.0832,0.51,226867,0.898,0.0,11,0.071,-3.15,1,0.0696,144.056,4,0.596
0,0.241,0.543,189733,0.779,0.0,4,0.335,-4.131,1,0.0454,164.077,4,0.758
0,0.0435,0.591,247827,0.703,2.34e-06,10,0.145,-6.211,1,0.0256,95.993,4,0.402
0,0.166,0.599,271493,0.795,4.23e-06,11,0.224,-4.47,0,0.0302,135.97,4,0.566
0,0.000937,0.616,218947,0.893,0.0,11,0.111,-3.588,1,0.0375,111.959,4,0.567
0,0.0318,0.647,227693,0.857,0.0,2,0.0212,-5.381,1,0.0397,95.996,4,0.771
0,0.00265,0.508,222013,0.93,2.64e-06,0,0.406,-4.518,1,0.0372,96.993,4,0.607
0,0.0408,0.553,335267,0.882,0.241,6,0.146,-5.515,1,0.0294,97.006,4,0.529
0,0.014,0.639,253200,0.749,3.52e-05,6,0.154,-7.327,1,0.0297,113.033,4,0.648
0,0.00512,0.439,254467,0.754,7.45e-06,9,0.186,-5.566,1,0.0323,205.958,4,0.668
0,0.0352,0.488,236787,0.833,0.0172,11,0.34,-6.571,1,0.0437,174.006,4,0.751
0,0.0102,0.533,208733,0.91,0.0,8,0.108,-3.087,1,0.0566,113.054,4,0.494
0,0.00172,0.462,218867,0.977,0.0,0,0.352,-3.805,1,0.045,154.038,4,0.746
0,0.0537,0.524,190493,0.842,0.0,6,0.0548,-4.79,0,0.0448,82.002,4,0.709
0,0.0165,0.443,223800,0.804,2.89e-06,10,0.181,-6.432,1,0.0406,151.928,4,0.438
0,0.0244,0.553,206573,0.747,0.0,9,0.363,-5.905,1,0.0292,73.033,4,0.711
0,0.208,0.6,167427,0.808,0.0,4,0.196,-4.679,1,0.0403,172.016,4,0.809
0,0.111,0.54,186853,0.836,0.0,11,0.0874,-5.914,1,0.0627,167.957,4,0.55
0,0.0142,0.557,204187,0.737,0.0,3,0.314,-5.75,1,0.0476,158.05,4,0.817
0,0.143,0.479,220199,0.87,0.0,7,0.129,-5.739,1,0.0442,170.047,4,0.537
0,0.46,0.788,188960,0.488,4.52e-06,7,0.0751,-7.319,1,0.0286,101.974,4,0.48
0,0.201,0.53,236987,0.717,0.0,1,0.0544,-6.073,1,0.0421,160.458,4,0.906
0,0.000159,0.667,220520,0.527,0.0117,0,0.0969,-4.6,1,0.0277,104.032,4,0.664
0,0.0209,0.458,211240,0.894,0.0,9,0.221,-4.903,1,0.0398,160.125,4,0.717
0,0.0458,0.677,185093,0.847,0.0,7,0.0763,-3.608,1,0.0396,104.944,4,0.806
0,0.00647,0.414,230707,0.843,1.52e-05,11,0.194,-4.638,1,0.0531,165.713,4,0.572
0,0.0886,0.663,207347,0.53,0.0,1,0.154,-9.763,1,0.0301,109.003,4,0.269
0,0.0627,0.544,187400,0.86,0.0,6,0.25,-5.283,1,0.0487,87.988,4,0.796
0,0.0208,0.56,220907,0.933,0.0,8,0.404,-2.969,1,0.0384,132.083,4,0.72
0,0.127,0.646,323467,0.887,0.000259,9,0.0698,-4.452,1,0.0381,110.964,4,0.523
0,0.432,0.715,203173,0.584,1.41e-06,8,0.095,-8.231,1,0.0296,90.987,4,0.61
0,0.254,0.523,187587,0.834,0.0,6,0.393,-3.561,1,0.0281,92.99,4,0.445
0,0.361,0.526,196960,0.661,0.0,7,0.087,-3.828,0,0.0333,78.132,4,0.556
0,0.0189,0.717,205000,0.796,8.94e-05,6,0.19,-3.677,1,0.0303,105.017,4,0.942
0,0.247,0.539,189507,0.779,2.71e-06,4,0.386,-4.139,1,0.0432,164.029,4,0.705
0,0.0484,0.573,188999,0.824,0.0,1,0.335,-4.443,1,0.0373,90.966,4,0.668
0,0.0697,0.554,213827,0.794,0.0,11,0.63,-5.417,1,0.035,176.01,4,0.79
0,0.183,0.581,209427,0.856,0.0,3,0.0871,-4.0,1,0.0783,169.902,4,0.918
0,0.645,0.566,238147,0.713,0.0,6,0.114,-4.25,1,0.0417,169.864,4,0.807
0,0.0996,0.516,192160,0.953,0.0,9,0.349,-3.828,1,0.0624,171.971,4,0.852
0,0.0164,0.592,208867,0.917,1.23e-06,2,0.144,-3.057,1,0.0541,112.03,4,0.572
0,0.119,0.691,181200,0.629,0.0,7,0.169,-5.828,1,0.0275,102.001,4,0.606
0,0.186,0.56,209840,0.78,0.0,1,0.364,-5.164,1,0.0459,160.052,4,0.46
0,0.484,0.731,165387,0.466,1.42e-06,5,0.105,-7.219,1,0.0327,98.959,4,0.653
0,0.0353,0.601,259080,0.776,4.23e-05,8,0.184,-4.452,1,0.037,108.007,4,0.269
0,0.356,0.524,254293,0.586,0.0,9,0.121,-5.431,1,0.0262,101.214,4,0.285
0,0.00481,0.483,229533,0.844,7.29e-05,2,0.405,-5.043,1,0.0314,151.977,4,0.543
0,0.9,0.41,173267,0.637,0.0,6,0.118,-7.932,1,0.0515,86.967,4,0.54
0,0.0006,0.358,200707,0.708,0.00498,4,0.281,-3.736,1,0.0315,150.966,3,0.227
0,0.273,0.507,216187,0.81,0.0567,3,0.121,-5.628,0,0.0317,156.004,4,0.498
0,0.255,0.576,215720,0.726,0.0,11,0.108,-4.625,1,0.035,136.802,4,0.582
0,0.126,0.533,186080,0.84,0.0,11,0.0869,-6.377,1,0.0634,168.048,4,0.529
0,0.414,0.443,173960,0.831,0.0,11,0.204,-5.606,1,0.0616,182.064,4,0.588
0,0.151,0.589,186253,0.704,0.0,4,0.067,-4.772,1,0.0303,84.956,4,0.437
0,0.0356,0.556,335480,0.879,0.121,6,0.159,-5.301,1,0.0296,96.986,4,0.54
0,0.115,0.647,228907,0.586,1.69e-06,0,0.121,-6.883,1,0.0313,87.994,4,0.165
0,0.395,0.659,180360,0.772,0.000443,4,0.0721,-5.594,1,0.0358,92.007,4,0.381
0,0.1,0.466,248427,0.704,2.71e-05,1,0.0744,-7.169,1,0.0353,176.043,4,0.481
0,0.127,0.551,216893,0.725,0.0,11,0.0935,-6.005,1,0.034,134.047,4,0.575
0,0.288,0.609,210000,0.807,0.0,0,0.18,-5.603,1,0.0373,89.967,4,0.534
0,0.358,0.593,224853,0.542,0.0,10,0.104,-7.288,1,0.0309,147.969,4,0.427
0,0.46,0.742,174373,0.43,0.0,5,0.172,-11.373,1,0.0267,101.982,4,0.679
0,0.331,0.445,183413,0.797,0.0,7,0.377,-3.662,1,0.0476,168.008,4,0.691
0,0.167,0.606,253880,0.585,0.0,0,0.0658,-6.47,1,0.0321,77.01,4,0.177
0,0.00865,0.561,204493,0.738,9.55e-05,11,0.0984,-5.05,1,0.0289,145.101,4,0.725
0,0.00986,0.56,254600,0.827,1.13e-05,2,0.328,-5.393,1,0.0266,89.93,4,0.639
0,0.00155,0.723,216800,0.824,0.167,11,0.333,-5.911,0,0.0331,123.011,4,0.76
0,0.0639,0.652,188707,0.859,0.0,2,0.0777,-3.746,1,0.0358,109.971,4,0.491
0,0.184,0.658,187067,0.776,1.52e-06,2,0.0888,-5.651,1,0.0308,93.941,4,0.731
0,0.246,0.595,241533,0.653,0.0,7,0.264,-4.935,1,0.0265,128.93,4,0.542
0,0.00734,0.697,306027,0.878,7.98e-06,6,0.0971,-3.779,1,0.0351,121.543,4,0.802
0,0.0626,0.66,190187,0.754,0.0,4,0.1,-2.84,0,0.051,110.02,4,0.899
0,0.0105,0.547,229880,0.878,1.91e-05,4,0.353,-7.19,1,0.0382,120.044,4,0.767
0,0.00472,0.499,190427,0.797,0.0,2,0.297,-4.845,1,0.0402,85.054,4,0.591
0,0.275,0.679,227840,0.842,0.0,5,0.135,-4.364,1,0.0376,119.013,4,0.72
0,0.141,0.624,184160,0.915,0.0,5,0.386,-2.627,0,0.0364,108.046,3,0.815
0,0.034,0.66,201467,0.875,0.0,1,0.233,-5.792,0,0.0488,92.003,4,0.767
0,0.0494,0.562,217280,0.94,0.0,5,0.217,-4.337,1,0.114,103.009,4,0.456
0,0.00525,0.557,201120,0.825,0.00164,6,0.177,-4.657,1,0.0283,120.015,4,0.841
0,0.18,0.596,192906,0.858,0.0,1,0.321,-2.377,1,0.0493,172.108,4,0.819
0,0.0174,0.414,284973,0.902,7.52e-06,0,0.313,-4.256,0,0.0669,176.926,4,0.532
0,0.511,0.576,196747,0.849,3.89e-05,9,0.109,-3.057,1,0.0386,137.982,4,0.666
0,0.0913,0.497,155893,0.91,2.75e-06,8,0.126,-4.918,1,0.0576,157.877,4,0.766
0,0.0439,0.683,242800,0.9,0.0,9,0.177,-4.422,1,0.0333,117.036,4,0.962
0,0.0316,0.558,213653,0.896,0.0,0,0.528,-3.687,1,0.0545,90.064,4,0.63
0,0.00635,0.626,191307,0.913,0.0,0,0.293,-4.452,1,0.0318,113.044,4,0.946
0,0.0293,0.645,225560,0.904,0.0,2,0.0834,-4.532,1,0.0462,105.97,4,0.671
0,0.347,0.68,229400,0.741,1.87e-06,2,0.117,-5.055,1,0.0357,127.024,4,0.635
0,0.0189,0.464,208960,0.945,0.0,10,0.0575,-3.342,1,0.0354,148.012,4,0.877
0,0.00646,0.54,207893,0.86,0.0,1,0.629,-5.763,1,0.081,171.72,4,0.856
0,0.0897,0.52,165693,0.907,0.0,9,0.306,-2.694,1,0.0649,174.083,4,0.816
0,0.0782,0.684,195280,0.909,1.22e-06,0,0.373,-3.797,1,0.0321,115.034,4,0.864
0,0.221,0.554,220573,0.872,0.0,6,0.0638,-2.849,1,0.0897,172.196,4,0.657
0,0.118,0.509,194667,0.957,0.0,9,0.358,-3.772,1,0.053,172.028,4,0.859
0,0.152,0.554,212427,0.702,0.0,9,0.138,-4.972,1,0.0284,163.003,4,0.467
0,0.108,0.7,200307,0.896,0.0,2,0.453,-2.276,1,0.191,102.065,4,0.817
0,0.527,0.613,252493,0.662,0.141,1,0.0778,-7.797,1,0.0294,104.023,4,0.516
0,0.055,0.464,187613,0.853,0.0,2,0.191,-3.767,1,0.0417,163.934,4,0.76
0,0.455,0.49,230373,0.817,0.0,8,0.0885,-5.405,1,0.0355,168.115,4,0.808
0,0.0661,0.557,202347,0.676,0.0,7,0.0871,-4.457,1,0.027,108.016,4,0.678
0,0.0294,0.66,157080,0.745,0.0002,7,0.0831,-5.499,1,0.0307,130.074,4,0.828
0,0.357,0.599,224853,0.542,0.0,10,0.104,-7.274,1,0.0304,148.003,4,0.383
0,0.0186,0.444,224293,0.821,3.09e-06,10,0.182,-5.91,1,0.0416,151.948,4,0.452
0,0.189,0.557,171493,0.807,0.0,7,0.234,-5.428,1,0.0825,81.045,4,0.578
0,0.713,0.545,216533,0.376,0.000389,9,0.112,-8.344,0,0.0288,91.469,4,0.169
0,0.131,0.517,215067,0.535,0.0,0,0.085,-12.027,1,0.0494,135.087,4,0.933
0,0.127,0.551,216893,0.725,0.0,11,0.0935,-6.005,1,0.034,134.047,4,0.575
0,0.214,0.638,196422,0.634,0.0,6,0.0866,-6.474,1,0.0468,92.097,4,0.473
0,0.566,0.674,161533,0.537,0.0,1,0.131,-10.971,0,0.0363,110.578,4,0.809
0,0.01,0.553,154320,0.743,0.0,2,0.0812,-5.483,1,0.0368,149.962,4,0.564
0,0.263,0.505,215080,0.79,0.0884,3,0.123,-5.442,0,0.035,155.934,4,0.445
0,0.265,0.488,208720,0.637,0.0,10,0.106,-7.63,1,0.0401,88.865,4,0.23
0,0.0352,0.488,236787,0.833,0.0172,11,0.34,-6.571,1,0.0437,174.006,4,0.751
0,0.17,0.472,293293,0.369,0.00618,9,0.0808,-10.916,1,0.0317,101.624,4,0.452
0,0.14,0.691,181200,0.624,0.0,7,0.168,-5.874,1,0.027,101.988,4,0.662
0,0.116,0.685,201893,0.783,0.0,11,0.194,-4.152,1,0.0276,90.008,4,0.525
0,0.333,0.439,183413,0.802,0.0,7,0.377,-3.644,1,0.054,168.032,4,0.725
0,0.0362,0.597,149293,0.721,0.0,9,0.0832,-6.422,1,0.0356,132.054,4,0.437
0,0.0452,0.577,190920,0.805,0.0,1,0.334,-5.293,1,0.0369,90.97,4,0.708
0,0.0707,0.581,213736,0.783,0.00014,2,0.0875,-6.667,1,0.0405,125.948,4,0.604
0,0.076,0.498,190773,0.968,0.0,8,0.0947,-1.18,1,0.113,161.989,4,0.491
0,0.114,0.518,236227,0.686,0.0,9,0.114,-4.911,1,0.0313,144.065,4,0.334
0,0.0407,0.496,226173,0.912,0.0,7,0.353,-4.28,1,0.0393,75.016,4,0.652
0,0.0714,0.618,263800,0.731,5.05e-05,7,0.421,-5.181,1,0.0321,116.008,4,0.352
0,0.231,0.589,194413,0.809,0.0,3,0.0719,-5.292,1,0.0376,88.965,4,0.496
0,0.0325,0.639,224813,0.846,0.0,9,0.116,-6.184,0,0.0439,115.965,4,0.475
0,0.32,0.677,229413,0.739,2.36e-06,2,0.12,-5.068,1,0.0352,127.04,4,0.658
0,0.141,0.512,278640,0.809,2.31e-05,0,0.13,-4.237,1,0.0335,154.156,4,0.432
0,0.00898,0.629,179293,0.808,9.06e-06,9,0.0751,-4.125,1,0.0269,110.001,4,0.773
0,0.0677,0.488,199747,0.709,0.0,0,0.287,-6.063,1,0.046,168.05,4,0.469
0,0.0681,0.533,227107,0.795,4.38e-06,9,0.104,-5.121,1,0.042,108.974,4,0.572
0,0.445,0.661,180360,0.785,0.000266,4,0.0854,-5.623,1,0.0369,91.975,4,0.371
0,0.438,0.783,190347,0.517,3.1e-06,7,0.0742,-7.316,1,0.0297,101.981,4,0.495
0,0.0251,0.381,279067,0.783,0.0,2,0.0867,-5.287,1,0.0444,78.905,4,0.487
0,0.00786,0.556,190241,0.822,0.0,0,0.668,-4.365,1,0.0582,156.038,4,0.797
0,0.0275,0.616,219973,0.728,0.0,9,0.228,-4.02,0,0.0278,111.934,4,0.375
0,0.312,0.536,203293,0.722,0.0,4,0.117,-4.163,1,0.0284,143.78,4,0.499
0,0.00106,0.553,310307,0.856,0.0,8,0.27,-6.316,0,0.0465,155.877,4,0.475
0,0.0632,0.545,230587,0.875,1.17e-05,2,0.118,-4.174,1,0.0464,121.959,4,0.605
0,0.1,0.692,263387,0.809,9.77e-05,2,0.185,-5.935,1,0.0255,104.023,4,0.927
0,0.0269,0.479,220455,0.642,0.0,11,0.105,-5.727,1,0.0302,157.981,4,0.372
0,0.0319,0.573,197307,0.85,0.0,10,0.081,-3.816,1,0.0361,127.992,4,0.347
0,0.0811,0.555,213827,0.808,0.0,11,0.62,-5.365,1,0.0366,175.986,4,0.816
0,0.413,0.2,242480,0.698,1.69e-05,7,0.0925,-5.873,1,0.0399,89.998,4,0.132
0,0.0284,0.514,200040,0.659,0.0,1,0.266,-6.142,1,0.0309,76.483,4,0.463
0,0.151,0.46,330693,0.788,0.000425,8,0.339,-8.49,1,0.0403,157.887,4,0.495
0,0.0293,0.517,219347,0.935,2.3e-06,6,0.531,-3.848,0,0.12,128.036,4,0.326
0,0.0685,0.615,207733,0.632,0.0,3,0.108,-5.382,1,0.0374,152.035,4,0.56
0,0.0322,0.573,191747,0.934,0.0,2,0.118,-5.655,1,0.0516,103.005,4,0.511
0,0.226,0.575,193333,0.844,0.0,3,0.0538,-1.772,0,0.0633,87.007,4,0.542
0,0.243,0.517,197931,0.743,3.36e-06,9,0.107,-4.336,1,0.0363,76.979,4,0.664
